FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwdPkts,TotLenBwdPkts,FwdPktLenMax,FwdPktLenMin,BwdPktLenMax,BwdPktLenMin,FwdHeaderLen,BwdHeaderLen,SubflowFwdPkts,SubflowFwdByts,SubflowBwdPkts,SubflowBwdByts,TargetOutput
7366,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
8174,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
11470,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
1426,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8195,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5521,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7191,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4744,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5945,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
6994,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
8057,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8940,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
8584,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7620,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
13748,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
6579,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
1143,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6080,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
19516,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
20344,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
22450,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
25445,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
24402,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
2743,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8672,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5498,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7362,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3210,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5818,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8204,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
9963,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
10808,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
13265,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
10380,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8199,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6852,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3712,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6193,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6667,4,8,327,4434,327,0,1460,0,80,184,4,327,8,4434,0
7821,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
9590,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
13501,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
12733,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
4296,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
10916,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7780,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9542,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4610,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6329,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
8207,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
10613,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
9882,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
25623,3,7,318,4434,318,0,1460,0,60,164,3,318,7,4434,0
22556,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
20900,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
18582,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3576,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
19461,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5588,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
6479,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
8356,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
11002,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
9819,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
2496,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7924,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5457,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7233,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3730,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5602,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
6178,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
7690,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
8206,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
9629,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
7031,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4605,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6129,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2667,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4172,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5029,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,0
5950,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
8317,3,7,321,4434,321,0,1460,0,60,164,3,321,7,4434,0
9439,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
23292,3,7,321,4434,321,0,1460,0,60,164,3,321,7,4434,0
17064,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
21674,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
18531,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
20994,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3831,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6198,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
6974,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
8551,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8344,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
10383,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
7765,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5552,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7348,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4005,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6114,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5118,4,8,329,4434,329,0,1460,0,80,184,4,329,8,4434,0
5870,4,8,324,4434,324,0,1460,0,80,184,4,324,8,4434,0
8000,4,8,324,4434,324,0,1460,0,80,184,4,324,8,4434,0
8423,4,8,324,4434,324,0,1460,0,80,184,4,324,8,4434,0
12216,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
2393,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9413,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6420,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8403,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5787,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6256,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
10404,3,7,319,4434,319,0,1460,0,60,164,3,319,7,4434,0
11162,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,0
20135,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,0
16467,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
21320,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,0
11539,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
12217,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
1976,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3244,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5871,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
6771,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
9206,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
9284,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
13177,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
1378,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8899,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5774,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8051,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6130,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8032,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
9834,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
12044,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
11291,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
14350,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
10500,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6354,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8379,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3362,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5810,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5219,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
6843,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
8656,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
9317,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
12590,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
1782,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9114,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5778,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7646,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5205,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
26538,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
28950,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
29388,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
33565,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
37423,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
15880,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
14197,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
14406,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7165,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
11556,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
22683,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
25745,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
31265,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
32137,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
39846,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
4921,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
22114,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
13460,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
19104,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
12714,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
14811,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
17893,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
18418,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
18745,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
22188,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
12927,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9292,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8049,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3634,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6517,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5859,4,8,327,4434,327,0,1460,0,80,184,4,327,8,4434,0
6724,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
8247,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
8754,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
11839,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
1437,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7474,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5045,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6513,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4434,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5851,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
6775,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8273,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
8446,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
10364,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
7308,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4928,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6364,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2774,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4626,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
21147,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
24983,4,8,328,4434,328,0,1460,0,80,184,4,328,8,4434,0
27654,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
31102,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
35964,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
3896,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
15470,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
13219,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
20134,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
10509,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9661,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
11228,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
13554,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
13116,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
15904,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
10622,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6511,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8527,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3382,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5926,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
23683,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
25763,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
29483,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
32817,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
37785,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
3121,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
17686,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
12247,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
16216,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9484,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
18403,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
20109,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
22619,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
22829,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
26197,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
12969,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8721,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
11129,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4910,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8144,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9114,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
9359,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
11841,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
12987,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
17554,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
2341,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
10875,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8180,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
10626,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6977,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9060,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
10927,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
13467,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
14346,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
17383,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
13356,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9017,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
11554,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4995,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7908,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5566,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
7874,4,8,327,4434,327,0,1460,0,80,184,4,327,8,4434,0
8598,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
9392,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
13063,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
1923,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7214,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6653,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9937,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6321,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6775,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
8308,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
10681,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
10830,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
12901,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
9748,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5811,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7893,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3050,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5082,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4855,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
7100,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,0
7796,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
8403,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
11499,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
1588,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6032,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5292,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8043,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4436,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9532,3,7,318,4434,318,0,1460,0,60,164,3,318,7,4434,0
9138,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
21186,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
20384,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
21000,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
13708,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2167,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
14348,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2477,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3174,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4815,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
6772,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,0
7402,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
8052,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
10848,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
1451,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5762,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5519,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8412,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5197,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
24677,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
25528,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
27343,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
27357,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
29516,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8958,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6098,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7749,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3883,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6020,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5083,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
7381,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,0
7899,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
8771,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
12056,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
1443,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6158,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5450,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8160,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4487,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5606,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
6914,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
9250,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
23972,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
25519,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
22892,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
19440,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
21913,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3352,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4840,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4833,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
7160,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
8281,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
8527,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
11820,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
1260,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4770,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5909,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8279,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4613,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6030,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
6963,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
8645,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
8994,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
11391,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
8310,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5723,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7314,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2845,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5239,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5687,3,7,321,4434,321,0,1460,0,60,164,3,321,7,4434,0
7464,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
9404,3,7,326,4434,326,0,1460,0,60,164,3,326,7,4434,0
8160,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
14397,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
24369,3,7,318,4434,318,0,1460,0,60,164,3,318,7,4434,0
16686,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
18405,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
15994,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2440,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5474,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
6543,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
8293,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8220,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
10601,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
3349,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8913,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6105,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7911,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3926,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6985,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
7888,3,7,321,4434,321,0,1460,0,60,164,3,321,7,4434,0
8699,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,0
20597,3,7,321,4434,321,0,1460,0,60,164,3,321,7,4434,0
20473,3,7,321,4434,321,0,1460,0,60,164,3,321,7,4434,0
16824,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
15182,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
15937,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3335,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3523,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6681,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
7295,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8306,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
10006,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
10776,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
7601,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6999,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4316,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6036,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3756,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5487,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
7692,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8245,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
